symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2023-12-06 00:00:00+00:00,455.03,473.87,454.12,472.145,36778599,45.4955350371,47.3792259587,45.404549966,47.2067542581,367785990,0.0,1.0
NVDA,2023-12-07 00:00:00+00:00,465.96,466.29,456.04,457.0,35082255,46.5883557257,46.6213503119,45.5965184676,45.6925027184,350822550,0.0,1.0
NVDA,2023-12-08 00:00:00+00:00,475.06,477.4085,465.5,465.95,35922370,47.4982064363,47.7330179081,46.5423632722,46.5873558898,359223700,0.0,1.0
NVDA,2023-12-11 00:00:00+00:00,466.27,475.31,458.3,474.91,50972809,46.61935064,47.5232023349,45.8224813913,47.4832088971,509728090,0.0,1.0
NVDA,2023-12-12 00:00:00+00:00,476.57,476.66,460.46,460.46,37238686,47.6491816641,47.6581801876,46.0384459556,46.0384459556,372386860,0.0,1.0
NVDA,2023-12-13 00:00:00+00:00,480.88,485.94,476.08,476.29,44779186,48.0801109567,48.5860279452,47.6001897027,47.6211862576,447791860,0.0,1.0
NVDA,2023-12-14 00:00:00+00:00,483.5,486.7,474.22,483.9,39123174,48.3420679745,48.6620154771,47.4142202168,48.3820614123,391231740,0.0,1.0
NVDA,2023-12-15 00:00:00+00:00,488.9,494.04,481.2,481.94,47994758,48.8819793851,49.3958950612,48.1121057069,48.1860935669,479947580,0.0,1.0
NVDA,2023-12-18 00:00:00+00:00,500.77,504.3299,491.5,494.0,41258717,50.0687846527,50.424716251,49.141936731,49.3918957174,412587170,0.0,1.0
NVDA,2023-12-19 00:00:00+00:00,496.04,497.0,488.95,494.24,46313248,49.5958622504,49.6918465011,48.8869785649,49.4158917801,463132480,0.0,1.0
NVDA,2023-12-20 00:00:00+00:00,481.11,499.99,480.98,496.55,39789439,48.1031071834,49.9907974489,48.0901093161,49.6468538836,397894390,0.0,1.0
NVDA,2023-12-21 00:00:00+00:00,489.9,490.95,484.19,488.11,30042535,48.9819629797,49.086945754,48.4110566547,48.8029923454,300425350,0.0,1.0
NVDA,2023-12-22 00:00:00+00:00,488.3,493.83,484.67,491.95,25250676,48.8219892284,49.3748985064,48.4590487801,49.1869293486,252506760,0.0,1.0
NVDA,2023-12-26 00:00:00+00:00,492.79,496.0,489.6,489.68,24419952,49.270915568,49.5918629066,48.9519679013,48.9599665889,244199520,0.0,1.0
NVDA,2023-12-27 00:00:00+00:00,494.17,496.8,490.85,495.11,23215431,49.4088929285,49.6718497822,49.0769473945,49.5028775074,232154310,0.0,1.0
NVDA,2023-12-28 00:00:00+00:00,495.22,498.8399,494.12,496.43,24658748,49.5138757028,49.8758063168,49.4038937488,49.6348558522,246587480,0.0,1.0
NVDA,2023-12-29 00:00:00+00:00,495.22,499.97,487.51,498.13,38929330,49.5138757028,49.988797777,48.7430021887,49.804827963,389293300,0.0,1.0
